"","rollcall_id","decision_summary","decision_date","rollcall_subject","session_id","legislator_id","legislator_name","legislator_state","legislator_party","legislator_vote","number_bill","year_bill","ano"
"57","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","178993","Carlos Henrique Gaguim","TO","DEM",NA,"897","2019",2020
"58","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","204370","Celio Moura","TO","PT",NA,"897","2019",2020
"59","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","178994","Dulce Miranda","TO","MDB",NA,"897","2019",2020
"60","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","204364","Eli Borges","TO","Solidaried","Sim","897","2019",2020
"61","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","204363","Osires Damaso","TO","PSC","Sim","897","2019",2020
"62","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","160639","Professora Dorinha Seabra Rezende","TO","DEM",NA,"897","2019",2020
"63","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","143084","Tiago Dimas","TO","Solidaried","Sim","897","2019",2020
"64","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","137070","Vicentinho Junior","TO","PL","Sim","897","2019",2020
"65","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","178881","Aluisio Mendes","MA","PSC","Sim","897","2019",2020
"66","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","178882","Andre Fufuca","MA","PP",NA,"897","2019",2020
"67","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","204561","Bira do Pindare","MA","PSB","Obstrucao","897","2019",2020
"68","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","204562","Edilazio Junior","MA","PSD","Sim","897","2019",2020
"69","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","204552","Eduardo Braide","MA","Podemos","Sim","897","2019",2020
"70","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","204575","Gil Cutrim","MA","PDT",NA,"897","2019",2020
"71","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","178884","Hildo Rocha","MA","MDB","Sim","897","2019",2020
"72","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","112437","Joao Marcelo Souza","MA","MDB",NA,"897","2019",2020
"73","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","204574","Junior Lourenco","MA","PL","Sim","897","2019",2020
"74","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","178886","Juscelino Filho","MA","DEM",NA,"897","2019",2020
"75","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","81055","Marcio Jerry","MA","PCdoB",NA,"897","2019",2020
"76","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","204566","Marreca Filho","MA","Patriota",NA,"897","2019",2020
"77","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","204570","Gildenemyr","MA","PL","Sim","897","2019",2020
"78","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","122974","Pedro Lucas Fernandes","MA","PTB",NA,"897","2019",2020
"79","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","178889","Ze Carlos","MA","PT",NA,"897","2019",2020
"80","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","204549","AJ Albuquerque","CE","PP","Sim","897","2019",2020
"81","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","133439","Andre Figueiredo","CE","PDT","Sim","897","2019",2020
"82","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","204487","Capitao Wagner","CE","PROS","Sim","897","2019",2020
"83","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","204488","Celio Studart","CE","PV","Sim","897","2019",2020
"84","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","204542","Denis Bezerra","CE","PSB","Obstrucao","897","2019",2020
"85","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","143632","Domingos Neto","CE","PSD","Sim","897","2019",2020
"86","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","204481","Dr. Jaziel","CE","PL",NA,"897","2019",2020
"87","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","204541","Eduardo Bismarck","CE","PDT",NA,"897","2019",2020
"88","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","160669","Genecias Noronha","CE","Solidaried",NA,"897","2019",2020
"89","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","204548","Heitor Freire","CE","PSL",NA,"897","2019",2020
"90","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","204533","Idilvan Alencar","CE","PDT","Sim","897","2019",2020
"91","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","141464","Jose Airton Felix Cirilo","CE","PT",NA,"897","2019",2020
"92","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","141470","Jose Guimaraes","CE","PT","Obstrucao","897","2019",2020
"93","MPV-897-2019-1","Aprovado, em apreciacao preliminar, o Parecer da Comissao Mista, na parte em que manifesta opiniao favoravel quanto ao atendimento dos pressupostos constitucionais de relevancia e urgencia e de sua adequacao financeira e orcamentaria, nos termos do artigo 8º da Resolucao nº 01, de 2002-CN. Sim 293; nao 2; total 295.","11/2/2020","PARECER DA C.M P/ ATEND. DOS PRESSUPOSTOS CONSTITUCIONAIS...","17038","204550","Junior Mano","CE","PL","Sim","897","2019",2020
